Div,Date,HomeTeam,AwayTeam,Referee,FTHG,FTAG,FTR,HTHG,HTAG,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,season,source_file,Time,AvgH,AvgD,AvgA,MaxH,MaxD,MaxA,kickoff,match_id,home_win,draw,away_win,total_goals,over_2_5,total_corners,total_sot,total_fouls,total_cards
E0,2021-11-06,Man United,Man City,M Oliver,0,2,A,0,2,5,16,1,5,9,12,1,9,1,2,0,0,2021-22,EPL_2021-22.csv,12:30,4.69,4.09,1.72,4.95,4.3,1.76,2021-11-06 12:30:00,20211106_manunited_mancity,0,0,1,2.0,0,10.0,6.0,21.0,3.0
E0,2021-11-06,Brentford,Norwich,J Gillett,1,2,A,0,2,19,9,7,5,12,13,6,2,2,3,0,0,2021-22,EPL_2021-22.csv,15:00,1.63,3.92,5.8,1.68,4.05,6.06,2021-11-06 15:00:00,20211106_brentford_norwich,0,0,1,3.0,1,8.0,12.0,25.0,5.0
E0,2021-11-06,Chelsea,Burnley,A Marriner,1,1,D,1,0,25,5,4,2,6,9,14,2,1,4,0,0,2021-22,EPL_2021-22.csv,15:00,1.26,5.94,12.51,1.29,6.23,14.0,2021-11-06 15:00:00,20211106_chelsea_burnley,0,1,0,2.0,0,16.0,6.0,15.0,5.0
E0,2021-11-06,Crystal Palace,Wolves,G Scott,2,0,H,0,0,13,4,6,2,14,13,4,6,2,1,0,0,2021-22,EPL_2021-22.csv,15:00,2.5,3.15,3.08,2.62,3.33,3.21,2021-11-06 15:00:00,20211106_crystalpalace_wolves,1,0,0,2.0,0,10.0,8.0,27.0,3.0
E0,2021-11-06,Brighton,Newcastle,D Coote,1,1,D,1,0,14,6,5,1,16,10,2,5,3,4,1,0,2021-22,EPL_2021-22.csv,17:30,1.62,3.99,5.76,1.68,4.18,6.04,2021-11-06 17:30:00,20211106_brighton_newcastle,0,1,0,2.0,0,7.0,6.0,26.0,8.0
E0,2021-11-07,Everton,Tottenham,C Kavanagh,0,0,D,0,0,12,8,2,0,13,17,4,2,2,4,1,0,2021-22,EPL_2021-22.csv,14:00,3.06,3.28,2.42,3.2,3.54,2.52,2021-11-07 14:00:00,20211107_everton_tottenham,0,1,0,0.0,0,6.0,2.0,30.0,7.0
E0,2021-11-07,Leeds,Leicester,D England,1,1,D,1,1,18,9,5,3,12,5,10,5,1,1,0,0,2021-22,EPL_2021-22.csv,14:00,2.76,3.56,2.5,2.9,3.78,2.6,2021-11-07 14:00:00,20211107_leeds_leicester,0,1,0,2.0,0,15.0,8.0,17.0,2.0
E0,2021-11-07,Arsenal,Watford,K Friend,1,0,H,0,0,14,7,6,1,6,19,4,2,4,2,0,1,2021-22,EPL_2021-22.csv,14:00,1.39,4.9,8.25,1.43,5.25,9.0,2021-11-07 14:00:00,20211107_arsenal_watford,1,0,0,1.0,0,6.0,7.0,25.0,7.0
E0,2021-11-07,West Ham,Liverpool,C Pawson,3,2,H,1,1,7,16,3,5,11,6,3,2,1,1,0,0,2021-22,EPL_2021-22.csv,16:30,4.59,4.11,1.72,5.0,4.25,1.77,2021-11-07 16:30:00,20211107_westham_liverpool,1,0,0,5.0,1,5.0,8.0,17.0,2.0
E0,2021-11-20,Leicester,Chelsea,P Tierney,0,3,A,0,2,4,16,3,7,15,8,3,5,3,1,0,0,2021-22,EPL_2021-22.csv,12:30,4.74,3.72,1.78,5.0,3.86,1.84,2021-11-20 12:30:00,20211120_leicester_chelsea,0,0,1,3.0,1,8.0,10.0,23.0,4.0
E0,2021-11-20,Aston Villa,Brighton,A Taylor,2,0,H,0,0,9,6,5,2,7,13,5,7,3,3,0,0,2021-22,EPL_2021-22.csv,15:00,2.43,3.31,3.04,2.52,3.47,3.15,2021-11-20 15:00:00,20211120_astonvilla_brighton,1,0,0,2.0,0,12.0,7.0,20.0,6.0
E0,2021-11-20,Burnley,Crystal Palace,S Hooper,3,3,D,2,3,15,18,9,8,14,15,3,6,2,3,0,0,2021-22,EPL_2021-22.csv,15:00,2.77,3.23,2.7,2.9,3.33,2.83,2021-11-20 15:00:00,20211120_burnley_crystalpalace,0,1,0,6.0,1,9.0,17.0,29.0,5.0
E0,2021-11-20,Newcastle,Brentford,R Jones,3,3,D,2,2,23,10,9,4,13,11,8,2,2,2,0,0,2021-22,EPL_2021-22.csv,15:00,2.64,3.37,2.72,2.75,3.58,2.82,2021-11-20 15:00:00,20211120_newcastle_brentford,0,1,0,6.0,1,10.0,13.0,24.0,4.0
E0,2021-11-20,Norwich,Southampton,M Atkinson,2,1,H,1,1,8,17,4,5,8,9,5,7,3,2,0,0,2021-22,EPL_2021-22.csv,15:00,3.63,3.46,2.1,3.75,3.6,2.2,2021-11-20 15:00:00,20211120_norwich_southampton,1,0,0,3.0,1,12.0,9.0,17.0,5.0
E0,2021-11-20,Watford,Man United,J Moss,4,1,H,2,0,20,9,7,3,7,5,9,3,2,1,0,1,2021-22,EPL_2021-22.csv,15:00,6.22,4.65,1.5,6.7,4.9,1.55,2021-11-20 15:00:00,20211120_watford_manunited,1,0,0,5.0,1,12.0,10.0,12.0,4.0
E0,2021-11-20,Wolves,West Ham,M Dean,1,0,H,0,0,15,8,5,3,6,9,7,3,1,1,0,0,2021-22,EPL_2021-22.csv,15:00,3.02,3.27,2.47,3.18,3.38,2.56,2021-11-20 15:00:00,20211120_wolves_westham,1,0,0,1.0,0,10.0,8.0,15.0,2.0
E0,2021-11-20,Liverpool,Arsenal,M Oliver,4,0,H,1,0,19,5,9,3,15,12,6,1,2,0,0,0,2021-22,EPL_2021-22.csv,17:30,1.48,4.77,6.38,1.53,5.0,7.16,2021-11-20 17:30:00,20211120_liverpool_arsenal,1,0,0,4.0,1,7.0,12.0,27.0,2.0
E0,2021-11-21,Man City,Everton,S Attwell,3,0,H,1,0,17,4,7,1,5,7,7,1,1,1,0,0,2021-22,EPL_2021-22.csv,14:00,1.18,7.56,15.95,1.22,8.3,19.0,2021-11-21 14:00:00,20211121_mancity_everton,1,0,0,3.0,1,8.0,8.0,12.0,2.0
E0,2021-11-21,Tottenham,Leeds,A Marriner,2,1,H,0,1,13,18,4,7,11,12,4,8,1,4,0,0,2021-22,EPL_2021-22.csv,16:30,1.73,4.07,4.56,1.8,4.3,4.75,2021-11-21 16:30:00,20211121_tottenham_leeds,1,0,0,3.0,1,12.0,11.0,23.0,5.0
E0,2021-11-27,Arsenal,Newcastle,S Attwell,2,0,H,0,0,24,9,6,5,6,12,4,4,1,3,0,0,2021-22,EPL_2021-22.csv,12:30,1.47,4.77,6.61,1.52,5.0,7.0,2021-11-27 12:30:00,20211127_arsenal_newcastle,1,0,0,2.0,0,8.0,11.0,18.0,4.0
E0,2021-11-27,Crystal Palace,Aston Villa,M Salisbury,1,2,A,0,1,8,10,3,3,12,10,7,3,3,3,0,0,2021-22,EPL_2021-22.csv,15:00,2.24,3.37,3.36,2.32,3.56,3.52,2021-11-27 15:00:00,20211127_crystalpalace_astonvilla,0,0,1,3.0,1,10.0,6.0,22.0,6.0
E0,2021-11-27,Liverpool,Southampton,A Marriner,4,0,H,3,0,20,7,6,3,7,14,5,7,0,1,0,0,2021-22,EPL_2021-22.csv,15:00,1.29,5.99,9.78,1.33,6.37,11.0,2021-11-27 15:00:00,20211127_liverpool_southampton,1,0,0,4.0,1,12.0,9.0,21.0,1.0
E0,2021-11-27,Norwich,Wolves,S Hooper,0,0,D,0,0,14,5,4,2,11,10,4,3,2,2,0,0,2021-22,EPL_2021-22.csv,15:00,3.54,3.35,2.17,3.65,3.5,2.26,2021-11-27 15:00:00,20211127_norwich_wolves,0,1,0,0.0,0,7.0,6.0,21.0,4.0
E0,2021-11-27,Brighton,Leeds,C Pawson,0,0,D,0,0,20,11,4,4,12,14,6,1,1,3,0,0,2021-22,EPL_2021-22.csv,17:30,2.11,3.41,3.67,2.18,3.5,3.92,2021-11-27 17:30:00,20211127_brighton_leeds,0,1,0,0.0,0,7.0,8.0,26.0,4.0
E0,2021-11-28,Brentford,Everton,D England,1,0,H,1,0,6,14,4,5,8,11,3,3,4,3,0,0,2021-22,EPL_2021-22.csv,14:00,2.25,3.27,3.4,2.34,3.4,3.6,2021-11-28 14:00:00,20211128_brentford_everton,1,0,0,1.0,0,6.0,9.0,19.0,7.0
E0,2021-11-28,Leicester,Watford,A Madley,4,2,H,3,1,18,16,8,5,5,19,8,6,0,0,0,0,2021-22,EPL_2021-22.csv,14:00,1.63,4.15,5.26,1.68,4.38,5.73,2021-11-28 14:00:00,20211128_leicester_watford,1,0,0,6.0,1,14.0,13.0,24.0,0.0
E0,2021-11-28,Man City,West Ham,M Oliver,2,1,H,1,0,19,5,9,3,7,6,8,4,2,0,0,0,2021-22,EPL_2021-22.csv,14:00,1.3,5.82,10.01,1.34,6.25,11.0,2021-11-28 14:00:00,20211128_mancity_westham,1,0,0,3.0,1,12.0,12.0,13.0,2.0
E0,2021-11-28,Chelsea,Man United,A Taylor,1,1,D,0,0,24,3,6,2,13,14,15,2,2,5,0,0,2021-22,EPL_2021-22.csv,16:30,1.61,4.12,5.67,1.65,4.31,6.2,2021-11-28 16:30:00,20211128_chelsea_manunited,0,1,0,2.0,0,17.0,8.0,27.0,7.0
E0,2021-11-30,Newcastle,Norwich,A Madley,1,1,D,0,0,9,16,1,6,8,11,2,5,0,0,0,1,2021-22,EPL_2021-22.csv,19:30,1.99,3.63,3.82,2.06,3.75,3.98,2021-11-30 19:30:00,20211130_newcastle_norwich,0,1,0,2.0,0,7.0,7.0,19.0,1.0
E0,2021-11-30,Leeds,Crystal Palace,K Friend,1,0,H,0,0,15,9,3,1,15,15,7,4,5,3,0,0,2021-22,EPL_2021-22.csv,20:15,2.42,3.33,3.06,2.52,3.43,3.17,2021-11-30 20:15:00,20211130_leeds_crystalpalace,1,0,0,1.0,0,11.0,4.0,30.0,8.0
E0,2021-12-01,Southampton,Leicester,R Jones,2,2,D,2,1,15,15,7,6,14,11,2,4,1,3,0,0,2021-22,EPL_2021-22.csv,19:30,2.43,3.47,2.91,2.56,3.56,3.0,2021-12-01 19:30:00,20211201_southampton_leicester,0,1,0,4.0,1,6.0,13.0,25.0,4.0
E0,2021-12-01,Watford,Chelsea,D Coote,1,2,A,1,1,13,8,6,4,18,16,6,0,4,3,0,0,2021-22,EPL_2021-22.csv,19:30,10.3,5.43,1.31,11.5,5.75,1.35,2021-12-01 19:30:00,20211201_watford_chelsea,0,0,1,3.0,1,6.0,10.0,34.0,7.0
E0,2021-12-01,West Ham,Brighton,C Kavanagh,1,1,D,1,0,14,9,6,3,10,8,9,5,1,1,0,0,2021-22,EPL_2021-22.csv,19:30,2.01,3.53,3.79,2.08,3.67,4.0,2021-12-01 19:30:00,20211201_westham_brighton,0,1,0,2.0,0,14.0,9.0,18.0,2.0
E0,2021-12-01,Wolves,Burnley,J Brooks,0,0,D,0,0,16,6,2,1,5,7,5,5,2,3,0,0,2021-22,EPL_2021-22.csv,19:30,1.95,3.41,4.23,2.02,3.53,4.44,2021-12-01 19:30:00,20211201_wolves_burnley,0,1,0,0.0,0,10.0,3.0,12.0,5.0
E0,2021-12-01,Aston Villa,Man City,M Dean,1,2,A,0,2,9,17,3,7,8,12,4,11,0,0,0,0,2021-22,EPL_2021-22.csv,20:15,8.6,5.2,1.36,10.0,5.5,1.41,2021-12-01 20:15:00,20211201_astonvilla_mancity,0,0,1,3.0,1,15.0,10.0,20.0,0.0
E0,2021-12-01,Everton,Liverpool,P Tierney,1,4,A,1,2,8,16,2,7,8,16,3,11,4,3,0,0,2021-22,EPL_2021-22.csv,20:15,7.52,5.05,1.41,8.5,5.31,1.44,2021-12-01 20:15:00,20211201_everton_liverpool,0,0,1,5.0,1,14.0,9.0,24.0,7.0
E0,2021-12-02,Tottenham,Brentford,J Moss,2,0,H,1,0,11,6,6,2,13,11,11,5,0,0,0,0,2021-22,EPL_2021-22.csv,19:30,1.64,4.07,5.25,1.7,4.3,5.6,2021-12-02 19:30:00,20211202_tottenham_brentford,1,0,0,2.0,0,16.0,8.0,24.0,0.0
E0,2021-12-02,Man United,Arsenal,M Atkinson,3,2,H,1,1,14,17,10,8,9,10,3,8,1,0,0,0,2021-22,EPL_2021-22.csv,20:15,2.02,3.66,3.66,2.1,3.85,3.76,2021-12-02 20:15:00,20211202_manunited_arsenal,1,0,0,5.0,1,11.0,18.0,19.0,1.0
E0,2021-12-04,West Ham,Chelsea,A Marriner,3,2,H,1,2,11,19,5,7,10,10,1,9,1,3,0,0,2021-22,EPL_2021-22.csv,12:30,4.7,3.6,1.82,5.0,3.75,1.9,2021-12-04 12:30:00,20211204_westham_chelsea,1,0,0,5.0,1,10.0,12.0,20.0,4.0
E0,2021-12-04,Newcastle,Burnley,P Tierney,1,0,H,1,0,19,10,4,1,11,9,10,3,1,1,0,0,2021-22,EPL_2021-22.csv,15:00,2.33,3.35,3.19,2.44,3.59,3.26,2021-12-04 15:00:00,20211204_newcastle_burnley,1,0,0,1.0,0,13.0,5.0,20.0,2.0
E0,2021-12-04,Southampton,Brighton,A Taylor,1,1,D,1,0,14,14,4,4,15,12,6,2,4,2,0,0,2021-22,EPL_2021-22.csv,15:00,2.45,3.21,3.1,2.54,3.4,3.26,2021-12-04 15:00:00,20211204_southampton_brighton,0,1,0,2.0,0,8.0,8.0,27.0,6.0
E0,2021-12-04,Wolves,Liverpool,C Kavanagh,0,1,A,0,0,3,17,1,5,4,7,2,8,2,2,0,0,2021-22,EPL_2021-22.csv,15:00,7.73,4.75,1.43,8.33,5.19,1.47,2021-12-04 15:00:00,20211204_wolves_liverpool,0,0,1,1.0,0,10.0,6.0,11.0,4.0
E0,2021-12-04,Watford,Man City,S Hooper,1,3,A,0,2,11,26,4,13,10,7,5,11,3,0,0,0,2021-22,EPL_2021-22.csv,17:30,14.65,7.19,1.2,17.0,7.7,1.23,2021-12-04 17:30:00,20211204_watford_mancity,0,0,1,4.0,1,16.0,17.0,17.0,3.0
E0,2021-12-05,Leeds,Brentford,D Coote,2,2,D,1,0,13,9,6,3,11,9,5,1,5,3,0,0,2021-22,EPL_2021-22.csv,14:00,1.94,3.62,3.99,2.0,3.8,4.2,2021-12-05 14:00:00,20211205_leeds_brentford,0,1,0,4.0,1,6.0,9.0,20.0,8.0
E0,2021-12-05,Man United,Crystal Palace,C Pawson,1,0,H,0,0,16,8,3,2,16,9,9,6,2,2,0,0,2021-22,EPL_2021-22.csv,14:00,1.57,4.19,6.09,1.61,4.45,6.6,2021-12-05 14:00:00,20211205_manunited_crystalpalace,1,0,0,1.0,0,15.0,5.0,25.0,4.0
E0,2021-12-05,Tottenham,Norwich,J Gillett,3,0,H,1,0,17,10,7,1,11,4,6,4,1,2,0,0,2021-22,EPL_2021-22.csv,14:00,1.41,4.75,8.11,1.45,5.0,8.5,2021-12-05 14:00:00,20211205_tottenham_norwich,1,0,0,3.0,1,10.0,8.0,15.0,3.0
E0,2021-12-05,Aston Villa,Leicester,M Oliver,2,1,H,1,1,13,12,4,5,8,25,3,6,1,1,0,0,2021-22,EPL_2021-22.csv,16:30,2.36,3.45,3.03,2.51,3.66,3.19,2021-12-05 16:30:00,20211205_astonvilla_leicester,1,0,0,3.0,1,9.0,9.0,33.0,2.0
E0,2021-12-06,Everton,Arsenal,M Dean,2,1,H,0,1,11,10,5,3,8,12,3,3,2,2,0,0,2021-22,EPL_2021-22.csv,20:00,3.38,3.52,2.16,3.62,3.7,2.26,2021-12-06 20:00:00,20211206_everton_arsenal,1,0,0,3.0,1,6.0,8.0,20.0,4.0
E0,2021-12-10,Brentford,Watford,M Oliver,2,1,H,0,1,14,6,5,2,12,18,8,2,4,0,0,0,2021-22,EPL_2021-22.csv,20:00,2.29,3.32,3.34,2.36,3.45,3.45,2021-12-10 20:00:00,20211210_brentford_watford,1,0,0,3.0,1,10.0,7.0,30.0,4.0
E0,2021-12-11,Man City,Wolves,J Moss,1,0,H,0,0,24,2,10,1,12,5,14,1,3,2,0,1,2021-22,EPL_2021-22.csv,12:30,1.16,8.11,20.35,1.19,8.8,25.0,2021-12-11 12:30:00,20211211_mancity_wolves,1,0,0,1.0,0,15.0,11.0,17.0,6.0
E0,2021-12-11,Arsenal,Southampton,J Gillett,3,0,H,2,0,15,11,5,6,5,9,9,8,2,0,0,0,2021-22,EPL_2021-22.csv,15:00,1.67,3.99,5.32,1.71,4.25,5.61,2021-12-11 15:00:00,20211211_arsenal_southampton,1,0,0,3.0,1,17.0,11.0,14.0,2.0
E0,2021-12-11,Chelsea,Leeds,C Kavanagh,3,2,H,1,1,16,12,6,5,9,15,5,2,2,5,0,0,2021-22,EPL_2021-22.csv,15:00,1.28,5.95,11.46,1.32,6.25,13.75,2021-12-11 15:00:00,20211211_chelsea_leeds,1,0,0,5.0,1,7.0,11.0,24.0,7.0
E0,2021-12-11,Liverpool,Aston Villa,S Attwell,1,0,H,0,0,20,4,5,0,13,6,11,3,1,2,0,0,2021-22,EPL_2021-22.csv,15:00,1.23,6.85,11.92,1.27,7.25,13.04,2021-12-11 15:00:00,20211211_liverpool_astonvilla,1,0,0,1.0,0,14.0,5.0,19.0,3.0
E0,2021-12-11,Norwich,Man United,D England,0,1,A,0,0,11,13,5,5,6,17,8,6,1,1,0,0,2021-22,EPL_2021-22.csv,17:30,7.25,4.73,1.45,7.52,4.94,1.47,2021-12-11 17:30:00,20211211_norwich_manunited,0,0,1,1.0,0,14.0,10.0,23.0,2.0
E0,2021-12-12,Burnley,West Ham,G Scott,0,0,D,0,0,9,16,1,3,13,11,6,4,2,1,0,0,2021-22,EPL_2021-22.csv,14:00,3.61,3.64,2.05,3.75,3.77,2.12,2021-12-12 14:00:00,20211212_burnley_westham,0,1,0,0.0,0,10.0,4.0,24.0,3.0
E0,2021-12-12,Leicester,Newcastle,P Bankes,4,0,H,1,0,8,12,5,3,9,16,4,6,2,3,0,0,2021-22,EPL_2021-22.csv,14:00,1.75,4.01,4.56,1.78,4.28,4.82,2021-12-12 14:00:00,20211212_leicester_newcastle,1,0,0,4.0,1,10.0,8.0,25.0,5.0
E0,2021-12-12,Crystal Palace,Everton,A Madley,3,1,H,1,0,17,12,6,6,15,14,8,2,0,2,0,0,2021-22,EPL_2021-22.csv,16:30,2.29,3.21,3.42,2.36,3.42,3.67,2021-12-12 16:30:00,20211212_crystalpalace_everton,1,0,0,4.0,1,10.0,12.0,29.0,2.0
E0,2021-12-14,Norwich,Aston Villa,D Coote,0,2,A,0,1,7,17,3,6,12,9,7,10,3,1,0,0,2021-22,EPL_2021-22.csv,19:45,3.37,3.26,2.29,3.58,3.35,2.36,2021-12-14 19:45:00,20211214_norwich_astonvilla,0,0,1,2.0,0,17.0,9.0,21.0,4.0
E0,2021-12-14,Man City,Leeds,P Tierney,7,0,H,3,0,31,6,15,3,5,9,6,2,1,1,0,0,2021-22,EPL_2021-22.csv,20:00,1.15,8.7,18.17,1.18,9.5,21.0,2021-12-14 20:00:00,20211214_mancity_leeds,1,0,0,7.0,1,8.0,18.0,14.0,2.0
E0,2021-12-15,Brighton,Wolves,T Harrington,0,1,A,0,1,12,8,2,5,11,14,7,4,2,0,0,0,2021-22,EPL_2021-22.csv,19:30,2.32,3.05,3.51,2.42,3.25,3.7,2021-12-15 19:30:00,20211215_brighton_wolves,0,0,1,1.0,0,11.0,7.0,25.0,2.0
E0,2021-12-15,Crystal Palace,Southampton,S Hooper,2,2,D,1,2,9,15,6,4,16,20,4,6,2,4,0,0,2021-22,EPL_2021-22.csv,19:30,2.14,3.38,3.59,2.22,3.56,3.76,2021-12-15 19:30:00,20211215_crystalpalace_southampton,0,1,0,4.0,1,10.0,10.0,36.0,6.0
E0,2021-12-15,Arsenal,West Ham,A Taylor,2,0,H,0,0,21,7,8,1,8,9,5,2,2,0,0,1,2021-22,EPL_2021-22.csv,20:00,2.2,3.58,3.26,2.28,3.78,3.44,2021-12-15 20:00:00,20211215_arsenal_westham,1,0,0,2.0,0,7.0,9.0,17.0,3.0
E0,2021-12-16,Chelsea,Everton,M Oliver,1,1,D,0,0,23,5,10,3,11,11,7,1,2,3,0,0,2021-22,EPL_2021-22.csv,19:45,1.24,6.17,13.27,1.27,6.75,15.0,2021-12-16 19:45:00,20211216_chelsea_everton,0,1,0,2.0,0,8.0,13.0,22.0,5.0
E0,2021-12-16,Liverpool,Newcastle,M Dean,3,1,H,2,1,23,4,8,2,9,4,11,0,1,3,0,0,2021-22,EPL_2021-22.csv,20:00,1.12,9.52,21.43,1.15,10.25,24.98,2021-12-16 20:00:00,20211216_liverpool_newcastle,1,0,0,4.0,1,11.0,10.0,13.0,4.0
E0,2021-12-18,Leeds,Arsenal,A Marriner,1,4,A,0,3,9,21,2,12,11,7,1,4,3,1,0,0,2021-22,EPL_2021-22.csv,17:30,3.89,3.78,1.91,4.0,3.95,1.98,2021-12-18 17:30:00,20211218_leeds_arsenal,0,0,1,5.0,1,5.0,14.0,18.0,4.0
E0,2021-12-19,Newcastle,Man City,M Atkinson,0,4,A,0,2,5,18,1,7,9,6,3,6,1,2,0,0,2021-22,EPL_2021-22.csv,14:00,16.25,7.72,1.18,20.0,8.3,1.21,2021-12-19 14:00:00,20211219_newcastle_mancity,0,0,1,4.0,1,9.0,8.0,15.0,3.0
E0,2021-12-19,Wolves,Chelsea,D Coote,0,0,D,0,0,4,8,1,1,9,7,4,9,0,2,0,0,2021-22,EPL_2021-22.csv,14:00,6.42,3.93,1.58,7.0,4.2,1.62,2021-12-19 14:00:00,20211219_wolves_chelsea,0,1,0,0.0,0,13.0,2.0,16.0,2.0
E0,2021-12-19,Tottenham,Liverpool,P Tierney,2,2,D,1,1,10,18,5,6,12,11,6,4,4,4,0,1,2021-22,EPL_2021-22.csv,16:30,5.18,4.5,1.59,5.65,4.9,1.62,2021-12-19 16:30:00,20211219_tottenham_liverpool,0,1,0,4.0,1,10.0,11.0,23.0,9.0
E0,2021-12-26,Man City,Leicester,C Kavanagh,6,3,H,4,0,17,14,9,8,11,9,14,4,1,2,0,0,2021-22,EPL_2021-22.csv,15:00,1.18,7.85,14.75,1.22,8.4,18.0,2021-12-26 15:00:00,20211226_mancity_leicester,1,0,0,9.0,1,18.0,17.0,20.0,3.0
E0,2021-12-26,Norwich,Arsenal,G Scott,0,5,A,0,2,4,16,2,6,13,7,3,5,1,2,0,0,2021-22,EPL_2021-22.csv,15:00,7.73,4.77,1.42,8.3,5.0,1.46,2021-12-26 15:00:00,20211226_norwich_arsenal,0,0,1,5.0,1,8.0,8.0,20.0,3.0
E0,2021-12-26,Tottenham,Crystal Palace,J Moss,3,0,H,2,0,17,4,6,0,16,10,4,2,1,1,0,1,2021-22,EPL_2021-22.csv,15:00,1.72,3.87,4.97,1.76,4.02,5.4,2021-12-26 15:00:00,20211226_tottenham_crystalpalace,1,0,0,3.0,1,6.0,6.0,26.0,3.0
E0,2021-12-26,West Ham,Southampton,K Friend,2,3,A,0,1,11,11,5,6,10,9,10,2,2,3,0,0,2021-22,EPL_2021-22.csv,15:00,1.85,3.8,4.18,1.92,4.04,4.4,2021-12-26 15:00:00,20211226_westham_southampton,0,0,1,5.0,1,12.0,11.0,19.0,5.0
E0,2021-12-26,Aston Villa,Chelsea,M Atkinson,1,3,A,1,1,8,10,1,4,8,11,2,5,3,1,0,0,2021-22,EPL_2021-22.csv,17:30,5.35,3.77,1.7,5.8,3.95,1.75,2021-12-26 17:30:00,20211226_astonvilla_chelsea,0,0,1,4.0,1,7.0,5.0,19.0,4.0
E0,2021-12-26,Brighton,Brentford,D England,2,0,H,2,0,15,16,5,6,8,10,6,9,1,3,0,0,2021-22,EPL_2021-22.csv,20:00,1.95,3.45,4.15,2.02,3.6,4.36,2021-12-26 20:00:00,20211226_brighton_brentford,1,0,0,2.0,0,15.0,11.0,18.0,4.0
E0,2021-12-27,Newcastle,Man United,C Pawson,1,1,D,1,0,13,13,8,4,11,8,2,4,3,3,0,0,2021-22,EPL_2021-22.csv,20:00,6.66,4.58,1.48,7.2,4.84,1.52,2021-12-27 20:00:00,20211227_newcastle_manunited,0,1,0,2.0,0,6.0,12.0,19.0,6.0
E0,2021-12-28,Crystal Palace,Norwich,P Tierney,3,0,H,3,0,19,12,6,3,9,13,8,8,1,2,0,0,2021-22,EPL_2021-22.csv,15:00,1.68,3.74,5.68,1.74,3.92,6.09,2021-12-28 15:00:00,20211228_crystalpalace_norwich,1,0,0,3.0,1,16.0,9.0,22.0,3.0
E0,2021-12-28,Southampton,Tottenham,A Taylor,1,1,D,1,1,9,21,2,11,15,5,3,7,2,2,1,0,2021-22,EPL_2021-22.csv,15:00,3.74,3.51,2.05,3.96,3.67,2.11,2021-12-28 15:00:00,20211228_southampton_tottenham,0,1,0,2.0,0,10.0,13.0,20.0,5.0
E0,2021-12-28,Watford,West Ham,D England,1,4,A,1,2,14,13,5,6,12,12,4,5,0,1,0,0,2021-22,EPL_2021-22.csv,15:00,3.28,3.58,2.2,3.45,3.75,2.26,2021-12-28 15:00:00,20211228_watford_westham,0,0,1,5.0,1,9.0,11.0,24.0,1.0
E0,2021-12-28,Leicester,Liverpool,M Oliver,1,0,H,0,0,6,21,1,4,8,11,1,12,0,1,0,0,2021-22,EPL_2021-22.csv,20:00,7.72,5.72,1.36,8.6,6.4,1.4,2021-12-28 20:00:00,20211228_leicester_liverpool,1,0,0,1.0,0,13.0,5.0,19.0,1.0
E0,2021-12-29,Chelsea,Brighton,M Dean,1,1,D,1,0,11,18,5,6,14,7,10,8,4,1,0,0,2021-22,EPL_2021-22.csv,19:30,1.43,4.5,8.18,1.47,4.81,9.17,2021-12-29 19:30:00,20211229_chelsea_brighton,0,1,0,2.0,0,18.0,11.0,21.0,5.0
E0,2021-12-29,Brentford,Man City,D Coote,0,1,A,0,1,6,12,2,3,12,10,3,5,0,0,0,0,2021-22,EPL_2021-22.csv,20:15,17.6,7.93,1.17,21.0,8.7,1.19,2021-12-29 20:15:00,20211229_brentford_mancity,0,0,1,1.0,0,8.0,5.0,22.0,0.0
E0,2021-12-30,Man United,Burnley,J Moss,3,1,H,3,1,18,10,6,3,5,10,7,5,0,0,0,0,2021-22,EPL_2021-22.csv,20:15,1.38,4.99,8.54,1.42,5.25,9.5,2021-12-30 20:15:00,20211230_manunited_burnley,1,0,0,4.0,1,12.0,9.0,15.0,0.0
E0,2022-01-01,Arsenal,Man City,S Attwell,1,2,A,1,0,7,15,2,2,13,5,5,5,3,2,1,0,2021-22,EPL_2021-22.csv,12:30,5.91,4.62,1.53,6.27,4.9,1.59,2022-01-01 12:30:00,20220101_arsenal_mancity,0,0,1,3.0,1,10.0,4.0,18.0,6.0
E0,2022-01-01,Watford,Tottenham,R Jones,0,1,A,0,0,6,21,4,9,6,9,3,7,0,1,0,0,2021-22,EPL_2021-22.csv,15:00,5.32,4.17,1.62,5.6,4.35,1.66,2022-01-01 15:00:00,20220101_watford_tottenham,0,0,1,1.0,0,10.0,13.0,15.0,1.0
E0,2022-01-01,Crystal Palace,West Ham,D England,2,3,A,0,3,22,10,6,5,6,16,9,1,0,2,0,0,2021-22,EPL_2021-22.csv,17:30,3.09,3.46,2.33,3.29,3.66,2.42,2022-01-01 17:30:00,20220101_crystalpalace_westham,0,0,1,5.0,1,10.0,11.0,22.0,2.0
E0,2022-01-02,Brentford,Aston Villa,C Pawson,2,1,H,1,1,10,16,4,5,17,11,3,7,2,2,0,0,2021-22,EPL_2021-22.csv,14:00,3.0,3.31,2.45,3.12,3.48,2.58,2022-01-02 14:00:00,20220102_brentford_astonvilla,1,0,0,3.0,1,10.0,9.0,28.0,4.0
